ZONE_ID,EU_CIRCO,NOM_REGION,CHEF.LIEU_REGION,NOM_DEPARTEMENT,NOM_COMMUNE,CODES_POSTAUX,CODE_INSEE
z1310,Sud-Est,Rhône-Alpes,Lyon,Ain,Bey,1290,1042
z1311,Sud-Est,Rhône-Alpes,Lyon,Ain,Beynost,1700,1043
z1312,Sud-Est,Rhône-Alpes,Lyon,Ain,Birieux,1330,1045
z1313,Sud-Est,Rhône-Alpes,Lyon,Ain,Biziat,1290,1046
z1314,Sud-Est,Rhône-Alpes,Lyon,Ain,Boissey,1190,1050
z1315,Sud-Est,Rhône-Alpes,Lyon,Ain,Bouligneux,1330,1052
z1316,Sud-Est,Rhône-Alpes,Lyon,Ain,Boz,1190,1057
z1317,Sud-Est,Rhône-Alpes,Lyon,Ain,Chalamont,1320,1074
z1318,Sud-Est,Rhône-Alpes,Lyon,Ain,Chaleins,1480,1075
z1319,Sud-Est,Rhône-Alpes,Lyon,Ain,Chaneins,1990,1083
z1320,Sud-Est,Rhône-Alpes,Lyon,Ain,Chanoz-Châtenay,1400,1084
z1321,Sud-Est,Rhône-Alpes,Lyon,Ain,Châtenay,1320,1090
z1322,Sud-Est,Rhône-Alpes,Lyon,Ain,Châtillon-la-Palud,1320,1092
z1323,Sud-Est,Rhône-Alpes,Lyon,Ain,Châtillon-sur-Chalaronne,1400,1093
z1324,Sud-Est,Rhône-Alpes,Lyon,Ain,Chavannes-sur-Reyssouze,1190,1094
z1325,Sud-Est,Rhône-Alpes,Lyon,Ain,Chaveyriat,1660,1096
z1326,Sud-Est,Rhône-Alpes,Lyon,Ain,Chevroux,1190,1102
z1327,Sud-Est,Rhône-Alpes,Lyon,Ain,Civrieux,1390,1105
z1328,Sud-Est,Rhône-Alpes,Lyon,Ain,Condeissiat,1400,1113
z1329,Sud-Est,Rhône-Alpes,Lyon,Ain,Cormoranche-sur-Saône,1290,1123
z1330,Sud-Est,Rhône-Alpes,Lyon,Ain,Crans,1320,1129
z1331,Sud-Est,Rhône-Alpes,Lyon,Ain,Crottet,1620,1134
z1332,Sud-Est,Rhône-Alpes,Lyon,Ain,Cruzilles-lès-Mépillat,1290,1136
z1333,Sud-Est,Rhône-Alpes,Lyon,Ain,Dommartin,1380,1144
z1334,Sud-Est,Rhône-Alpes,Lyon,Ain,Dompierre-sur-Chalaronne,1400,1146
z1335,Sud-Est,Rhône-Alpes,Lyon,Ain,Fareins,1480,1157
z1336,Sud-Est,Rhône-Alpes,Lyon,Ain,Feillens,1570,1159
z1337,Sud-Est,Rhône-Alpes,Lyon,Ain,Francheleins,1090,1165
z1338,Sud-Est,Rhône-Alpes,Lyon,Ain,Frans,1480,1166
z1339,Sud-Est,Rhône-Alpes,Lyon,Ain,Garnerans,1140,1167
z1340,Sud-Est,Rhône-Alpes,Lyon,Ain,Genouilleux,1090,1169
z1341,Sud-Est,Rhône-Alpes,Lyon,Ain,Gorrevod,1190,1175
z1342,Sud-Est,Rhône-Alpes,Lyon,Ain,Grièges,1290,1179
z1343,Sud-Est,Rhône-Alpes,Lyon,Ain,Guéreins,1090,1183
z1344,Sud-Est,Rhône-Alpes,Lyon,Ain,Illiat,1140,1188
z1345,Sud-Est,Rhône-Alpes,Lyon,Ain,Jassans-Riottier,1480,1194
z1346,Sud-Est,Rhône-Alpes,Lyon,Ain,L'Abergement-Clémenciat,1400,1001
z1347,Sud-Est,Rhône-Alpes,Lyon,Ain,La Chapelle-du-Châtelard,1240,1085
z1348,Sud-Est,Rhône-Alpes,Lyon,Ain,Laiz,1290,1203
z1349,Sud-Est,Rhône-Alpes,Lyon,Ain,Lapeyrouse,1330,1207
z1350,Sud-Est,Rhône-Alpes,Lyon,Ain,Le Plantay,1330,1299
z1351,Sud-Est,Rhône-Alpes,Lyon,Ain,Lurcy,1090,1225
z1352,Sud-Est,Rhône-Alpes,Lyon,Ain,Manziat,1570,1231
z1353,Sud-Est,Rhône-Alpes,Lyon,Ain,Marlieux,1240,1235
z1354,Sud-Est,Rhône-Alpes,Lyon,Ain,Massieux,1600,1238
z1355,Sud-Est,Rhône-Alpes,Lyon,Ain,Messimy-sur-Saône,1480,1243
z1356,Sud-Est,Rhône-Alpes,Lyon,Ain,Mézériat,1660,1246
z1357,Sud-Est,Rhône-Alpes,Lyon,Ain,Mionnay,1390,1248
z1358,Sud-Est,Rhône-Alpes,Lyon,Ain,Miribel,1700,1249
z1359,Sud-Est,Rhône-Alpes,Lyon,Ain,Misérieux,1600,1250
z1360,Sud-Est,Rhône-Alpes,Lyon,Ain,Mogneneins,1140,1252
z1361,Sud-Est,Rhône-Alpes,Lyon,Ain,Montceaux,1090,1258
z1362,Sud-Est,Rhône-Alpes,Lyon,Ain,Monthieux,1390,1261
z1363,Sud-Est,Rhône-Alpes,Lyon,Ain,Montmerle-sur-Saône,1090,1263
z1364,Sud-Est,Rhône-Alpes,Lyon,Ain,Neuville-les-Dames,1400,1272
z1365,Sud-Est,Rhône-Alpes,Lyon,Ain,Neyron,1700,1275
z1366,Sud-Est,Rhône-Alpes,Lyon,Ain,Ozan,1190,1284
z1367,Sud-Est,Rhône-Alpes,Lyon,Ain,Parcieux,1600,1285
z1368,Sud-Est,Rhône-Alpes,Lyon,Ain,Perrex,1540,1291
z1369,Sud-Est,Rhône-Alpes,Lyon,Ain,Peyzieux-sur-Saône,1140,1295
z1370,Sud-Est,Rhône-Alpes,Lyon,Ain,Pont-de-Vaux,1190,1305
z1371,Sud-Est,Rhône-Alpes,Lyon,Ain,Pont-de-Veyle,1290,1306
z1372,Sud-Est,Rhône-Alpes,Lyon,Ain,Rancé,1390,1318
z1373,Sud-Est,Rhône-Alpes,Lyon,Ain,Relevant,1990,1319
z1374,Sud-Est,Rhône-Alpes,Lyon,Ain,Replonges,1620,1320
z1375,Sud-Est,Rhône-Alpes,Lyon,Ain,Reyrieux,1600,1322
z1376,Sud-Est,Rhône-Alpes,Lyon,Ain,Reyssouze,1190,1323
z1377,Sud-Est,Rhône-Alpes,Lyon,Ain,Romans,1400,1328
z1378,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-André-de-Bâgé,1380,1332
z1379,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-André-de-Corcy,1390,1333
z1380,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-André-d'Huiriat,1290,1334
z1381,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-André-le-Bouchoux,1240,1335
z1382,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Bénigne,1190,1337
z1383,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Bernard,1600,1339
z1384,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Cyr-sur-Menthon,1380,1343
z1385,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Didier-de-Formans,1600,1347
z1386,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Didier-sur-Chalaronne,1140,1348
z1387,Sud-Est,Rhône-Alpes,Lyon,Ain,Sainte-Euphémie,1600,1353
z1388,Sud-Est,Rhône-Alpes,Lyon,Ain,Sainte-Olive,1330,1382
z1389,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Etienne-sur-Chalaronne,1140,1351
z1390,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Etienne-sur-Reyssouze,1190,1352
z1391,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Genis-sur-Menthon,1380,1355
z1392,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Georges-sur-Renon,1400,1356
z1393,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Germain-sur-Renon,1240,1359
z1394,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Jean-de-Thurigneux,1390,1362
z1395,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Jean-sur-Veyle,1290,1365
z1396,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Julien-sur-Veyle,1540,1368
z1397,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Laurent-sur-Saône,1620,1370
z1398,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Marcel,1390,1371
z1399,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Maurice-de-Beynost,1700,1376
z1400,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Nizier-le-Désert,1320,1381
z1401,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Paul-de-Varax,1240,1383
z1402,Sud-Est,Rhône-Alpes,Lyon,Ain,Saint-Trivier-sur-Moignans,1990,1389
z1403,Sud-Est,Rhône-Alpes,Lyon,Ain,Sandrans,1400,1393
z1404,Sud-Est,Rhône-Alpes,Lyon,Ain,Savigneux,1480,1398
z1405,Sud-Est,Rhône-Alpes,Lyon,Ain,Sermoyer,1190,1402
z1406,Sud-Est,Rhône-Alpes,Lyon,Ain,Sulignat,1400,1412
z1407,Sud-Est,Rhône-Alpes,Lyon,Ain,Thil,1120,1418
z1408,Sud-Est,Rhône-Alpes,Lyon,Ain,Thoissey,1140,1420
z1409,Sud-Est,Rhône-Alpes,Lyon,Ain,Toussieux,1600,1423
z1410,Sud-Est,Rhône-Alpes,Lyon,Ain,Tramoyes,1390,1424
z1411,Sud-Est,Rhône-Alpes,Lyon,Ain,Trévoux,1600,1427
z1412,Sud-Est,Rhône-Alpes,Lyon,Ain,Valeins,1140,1428
z1413,Sud-Est,Rhône-Alpes,Lyon,Ain,Versailleux,1330,1434
z1414,Sud-Est,Rhône-Alpes,Lyon,Ain,Vésines,1570,1439
z1415,Sud-Est,Rhône-Alpes,Lyon,Ain,Villars-les-Dombes,1330,1443
z1416,Sud-Est,Rhône-Alpes,Lyon,Ain,Villeneuve,1480,1446
z1417,Sud-Est,Rhône-Alpes,Lyon,Ain,Villette-sur-Ain,1320,1449
z1418,Sud-Est,Rhône-Alpes,Lyon,Ain,Vonnas,1540,1457
z1419,Nord-Ouest,Picardie,Amiens,Aisne,Achery,2800,2002
z1420,Nord-Ouest,Picardie,Amiens,Aisne,Aguilcourt,2190,2005
z1421,Nord-Ouest,Picardie,Amiens,Aisne,Aizelles,2820,2007
z1422,Nord-Ouest,Picardie,Amiens,Aisne,Amifontaine,2190,2013
z1423,Nord-Ouest,Picardie,Amiens,Aisne,Andelain,2800,2016
z1424,Nord-Ouest,Picardie,Amiens,Aisne,Anguilcourt-le-Sart,2800,2017
z1425,Nord-Ouest,Picardie,Amiens,Aisne,Anizy-le-Château,2320,2018
z1426,Nord-Ouest,Picardie,Amiens,Aisne,Archon,2360,2021
z1427,Nord-Ouest,Picardie,Amiens,Aisne,Arrancy,2860,2024
z1428,Nord-Ouest,Picardie,Amiens,Aisne,Assis-sur-Serre,2270,2027
z1429,Nord-Ouest,Picardie,Amiens,Aisne,Athies-sous-Laon,2840,2028
z1430,Nord-Ouest,Picardie,Amiens,Aisne,Aubigny-en-Laonnois,2820,2033
z1431,Nord-Ouest,Picardie,Amiens,Aisne,Aulnois-sous-Laon,2000,2037
z1432,Nord-Ouest,Picardie,Amiens,Aisne,Barenton-Bugny,2000,2046
z1433,Nord-Ouest,Picardie,Amiens,Aisne,Barenton-Cel,2000,2047
z1434,Nord-Ouest,Picardie,Amiens,Aisne,Barenton-sur-Serre,2270,2048
z1435,Nord-Ouest,Picardie,Amiens,Aisne,Bassoles-Aulers,2380,2052
z1436,Nord-Ouest,Picardie,Amiens,Aisne,Beaurieux,2160,2058
z1437,Nord-Ouest,Picardie,Amiens,Aisne,Berlise,2340,2069
z1438,Nord-Ouest,Picardie,Amiens,Aisne,Berrieux,2820,2072
z1439,Nord-Ouest,Picardie,Amiens,Aisne,Berry-au-Bac,2190,2073
z1440,Nord-Ouest,Picardie,Amiens,Aisne,Bertaucourt-Epourdon,2800,2074
z1441,Nord-Ouest,Picardie,Amiens,Aisne,Bertricourt,2190,2076
z1442,Nord-Ouest,Picardie,Amiens,Aisne,Besny-et-Loizy,2870,2080
z1443,Nord-Ouest,Picardie,Amiens,Aisne,Bièvres,2860,2088
z1444,Nord-Ouest,Picardie,Amiens,Aisne,Bois-lès-Pargny,2270,2096
z1445,Nord-Ouest,Picardie,Amiens,Aisne,Boncourt,2350,2097
z1446,Nord-Ouest,Picardie,Amiens,Aisne,Bouconville-Vauclair,2860,2102
z1447,Nord-Ouest,Picardie,Amiens,Aisne,Bouffignereux,2160,2104
z1448,Nord-Ouest,Picardie,Amiens,Aisne,Bourg-et-Comin,2160,2106
z1449,Nord-Ouest,Picardie,Amiens,Aisne,Bourguignon-sous-Montbavin,2000,2108
z1450,Nord-Ouest,Picardie,Amiens,Aisne,Brancourt-en-Laonnois,2320,2111
z1451,Nord-Ouest,Picardie,Amiens,Aisne,Braye-en-Laonnois,2000,2115
z1452,Nord-Ouest,Picardie,Amiens,Aisne,Brie,2870,2122
z1453,Nord-Ouest,Picardie,Amiens,Aisne,Brunehamel,2360,2126
z1454,Nord-Ouest,Picardie,Amiens,Aisne,Bruyères-et-Montbérault,2860,2128
z1455,Nord-Ouest,Picardie,Amiens,Aisne,Bucy-lès-Cerny,2870,2132
z1456,Nord-Ouest,Picardie,Amiens,Aisne,Bucy-lès-Pierrepont,2350,2133
z1457,Nord-Ouest,Picardie,Amiens,Aisne,Cerny-en-Laonnois,2860,2150
z1458,Nord-Ouest,Picardie,Amiens,Aisne,Cerny-lès-Bucy,2870,2151
z1459,Nord-Ouest,Picardie,Amiens,Aisne,Cessières,2320,2153
z1460,Nord-Ouest,Picardie,Amiens,Aisne,Chaillevois,2000,2155
z1461,Nord-Ouest,Picardie,Amiens,Aisne,Chalandry,2270,2156
z1462,Nord-Ouest,Picardie,Amiens,Aisne,Chambry,2000,2157
z1463,Nord-Ouest,Picardie,Amiens,Aisne,Chamouille,2860,2158
z1464,Nord-Ouest,Picardie,Amiens,Aisne,Chaourse,2340,2160
z1465,Nord-Ouest,Picardie,Amiens,Aisne,Charmes,2800,2165
z1466,Nord-Ouest,Picardie,Amiens,Aisne,Chaudardes,2160,2171
z1467,Nord-Ouest,Picardie,Amiens,Aisne,Chérêt,2860,2177
z1468,Nord-Ouest,Picardie,Amiens,Aisne,Chermizy-Ailles,2860,2178
z1469,Nord-Ouest,Picardie,Amiens,Aisne,Chéry-lès-Pouilly,2000,2180
z1470,Nord-Ouest,Picardie,Amiens,Aisne,Chéry-lès-Rozoy,2360,2181
z1471,Nord-Ouest,Picardie,Amiens,Aisne,Chevregny,2000,2183
z1472,Nord-Ouest,Picardie,Amiens,Aisne,Chivres-en-Laonnois,2350,2189
z1473,Nord-Ouest,Picardie,Amiens,Aisne,Chivy-lès-Etouvelles,2000,2191
z1474,Nord-Ouest,Picardie,Amiens,Aisne,Clacy-et-Thierret,2000,2196
z1475,Nord-Ouest,Picardie,Amiens,Aisne,Clermont-les-Fermes,2340,2200
z1476,Nord-Ouest,Picardie,Amiens,Aisne,Colligis-Crandelain,2860,2205
z1477,Nord-Ouest,Picardie,Amiens,Aisne,Concevreux,2160,2208
z1478,Nord-Ouest,Picardie,Amiens,Aisne,Condé-sur-Suippe,2190,2211
z1479,Nord-Ouest,Picardie,Amiens,Aisne,Corbeny,2820,2215
z1480,Nord-Ouest,Picardie,Amiens,Aisne,Coucy-lès-Eppes,2840,2218
z1481,Nord-Ouest,Picardie,Amiens,Aisne,Courbes,2800,2222
z1482,Nord-Ouest,Picardie,Amiens,Aisne,Courtrizy-et-Fussigny,2820,2229
z1483,Nord-Ouest,Picardie,Amiens,Aisne,Couvron-et-Aumencourt,2270,2231
z1484,Nord-Ouest,Picardie,Amiens,Aisne,Craonne,2160,2234
z1485,Nord-Ouest,Picardie,Amiens,Aisne,Craonnelle,2160,2235
z1486,Nord-Ouest,Picardie,Amiens,Aisne,Crécy-sur-Serre,2270,2237
z1487,Nord-Ouest,Picardie,Amiens,Aisne,Crépy,2870,2238
z1488,Nord-Ouest,Picardie,Amiens,Aisne,Cuiry-lès-Chaudardes,2160,2250
z1489,Nord-Ouest,Picardie,Amiens,Aisne,Cuiry-lès-Iviers,2360,2251
z1490,Nord-Ouest,Picardie,Amiens,Aisne,Cuissy-et-Geny,2160,2252
z1491,Nord-Ouest,Picardie,Amiens,Aisne,Dagny-Lambercy,2140,2256
z1492,Nord-Ouest,Picardie,Amiens,Aisne,Danizy,2800,2260
z1493,Nord-Ouest,Picardie,Amiens,Aisne,Dercy,2270,2261
z1494,Nord-Ouest,Picardie,Amiens,Aisne,Deuillet,2700,2262
z1495,Nord-Ouest,Picardie,Amiens,Aisne,Dizy-le-Gros,2340,2264
z1496,Nord-Ouest,Picardie,Amiens,Aisne,Dohis,2360,2265
z1497,Nord-Ouest,Picardie,Amiens,Aisne,Dolignon,2360,2266
z1498,Nord-Ouest,Picardie,Amiens,Aisne,Ebouleau,2350,2274
z1499,Nord-Ouest,Picardie,Amiens,Aisne,Eppes,2840,2282
z1500,Nord-Ouest,Picardie,Amiens,Aisne,Etouvelles,2000,2294
z1501,Nord-Ouest,Picardie,Amiens,Aisne,Evergnicourt,2190,2299
z1502,Nord-Ouest,Picardie,Amiens,Aisne,Faucoucourt,2320,2301
z1503,Nord-Ouest,Picardie,Amiens,Aisne,Festieux,2840,2309
z1504,Nord-Ouest,Picardie,Amiens,Aisne,Fourdrain,2870,2329
z1505,Nord-Ouest,Picardie,Amiens,Aisne,Fressancourt,2800,2335
z1506,Nord-Ouest,Picardie,Amiens,Aisne,Gernicourt,2160,2344
z1507,Nord-Ouest,Picardie,Amiens,Aisne,Gizy,2350,2346
z1508,Nord-Ouest,Picardie,Amiens,Aisne,Goudelancourt-lès-Berrieux,2820,2349
z1509,Nord-Ouest,Picardie,Amiens,Aisne,Goudelancourt-lès-Pierrepont,2350,2350
z1510,Nord-Ouest,Picardie,Amiens,Aisne,Grandrieux,2360,2354
z1511,Nord-Ouest,Picardie,Amiens,Aisne,Guignicourt,2190,2360
z1512,Nord-Ouest,Picardie,Amiens,Aisne,Guyencourt,2160,2364
z1513,Nord-Ouest,Picardie,Amiens,Aisne,Jumigny,2160,2396
z1514,Nord-Ouest,Picardie,Amiens,Aisne,Juvincourt-et-Damary,2190,2399
z1515,Nord-Ouest,Picardie,Amiens,Aisne,La Fère,2800,2304
z1516,Nord-Ouest,Picardie,Amiens,Aisne,La Malmaison,2190,2454
z1517,Nord-Ouest,Picardie,Amiens,Aisne,Laniscourt,2000,2407
z1518,Nord-Ouest,Picardie,Amiens,Aisne,Laon,2000,2408
z1519,Nord-Ouest,Picardie,Amiens,Aisne,Lappion,2150,2409
z1520,Nord-Ouest,Picardie,Amiens,Aisne,La Selve,2150,2705
z1521,Nord-Ouest,Picardie,Amiens,Aisne,Laval-en-Laonnois,2860,2413
z1522,Nord-Ouest,Picardie,Amiens,Aisne,La Ville-aux-Bois-lès-Dizy,2340,2802
z1523,Nord-Ouest,Picardie,Amiens,Aisne,La Ville-aux-Bois-lès-Pontavert,2160,2803
z1524,Nord-Ouest,Picardie,Amiens,Aisne,Les Autels,2360,2038
z1525,Nord-Ouest,Picardie,Amiens,Aisne,Le Thuel,2340,2743
z1526,Nord-Ouest,Picardie,Amiens,Aisne,Lierval,2860,2429
z1527,Nord-Ouest,Picardie,Amiens,Aisne,Liesse-Notre-Dame,2350,2430
z1528,Nord-Ouest,Picardie,Amiens,Aisne,Lislet,2340,2433
z1529,Nord-Ouest,Picardie,Amiens,Aisne,Lizy,2320,2434
z1530,Nord-Ouest,Picardie,Amiens,Aisne,Lor,2190,2440
z1531,Nord-Ouest,Picardie,Amiens,Aisne,Mâchecourt,2350,2448
z1532,Nord-Ouest,Picardie,Amiens,Aisne,Maizy,2160,2453
z1533,Nord-Ouest,Picardie,Amiens,Aisne,Marchais,2350,2457
z1534,Nord-Ouest,Picardie,Amiens,Aisne,Martigny-Courpierre,2860,2471
z1535,Nord-Ouest,Picardie,Amiens,Aisne,Mauregny-en-Haye,2820,2472
z1536,Nord-Ouest,Picardie,Amiens,Aisne,Mayot,2800,2473
z1537,Nord-Ouest,Picardie,Amiens,Aisne,Menneville,2190,2475
z1538,Nord-Ouest,Picardie,Amiens,Aisne,Merlieux-et-Fouquerolles,2000,2478
z1539,Nord-Ouest,Picardie,Amiens,Aisne,Mesbrecourt-Richecourt,2270,2480
z1540,Nord-Ouest,Picardie,Amiens,Aisne,Meurival,2160,2482
z1541,Nord-Ouest,Picardie,Amiens,Aisne,Missy-lès-Pierrepont,2350,2486
z1542,Nord-Ouest,Picardie,Amiens,Aisne,Molinchart,2000,2489
z1543,Nord-Ouest,Picardie,Amiens,Aisne,Monampteuil,2000,2490
z1544,Nord-Ouest,Picardie,Amiens,Aisne,Monceau-lès-Leups,2270,2492
z1545,Nord-Ouest,Picardie,Amiens,Aisne,Mons-en-Laonnois,2000,2497
z1546,Nord-Ouest,Picardie,Amiens,Aisne,Montaigu,2820,2498
z1547,Nord-Ouest,Picardie,Amiens,Aisne,Montbavin,2000,2499
z1548,Nord-Ouest,Picardie,Amiens,Aisne,Montchâlons,2860,2501
z1549,Nord-Ouest,Picardie,Amiens,Aisne,Montcornet,2340,2502
z1550,Nord-Ouest,Picardie,Amiens,Aisne,Monthenault,2860,2508
z1551,Nord-Ouest,Picardie,Amiens,Aisne,Montigny-sur-Crécy,2270,2517
z1552,Nord-Ouest,Picardie,Amiens,Aisne,Montloué,2340,2519
z1553,Nord-Ouest,Picardie,Amiens,Aisne,Morgny-en-Thiérache,2360,2526
z1554,Nord-Ouest,Picardie,Amiens,Aisne,Mortiers,2270,2529
z1555,Nord-Ouest,Picardie,Amiens,Aisne,Moulins,2160,2530
z1556,Nord-Ouest,Picardie,Amiens,Aisne,Moussy-Verneuil,2160,2531
z1557,Nord-Ouest,Picardie,Amiens,Aisne,Muscourt,2160,2534
z1558,Nord-Ouest,Picardie,Amiens,Aisne,Neufchâtel-sur-Aisne,2190,2541
z1559,Nord-Ouest,Picardie,Amiens,Aisne,Neuville-sur-Ailette,2860,2550
z1560,Nord-Ouest,Picardie,Amiens,Aisne,Nizy-le-Comte,2150,2553
z1561,Nord-Ouest,Picardie,Amiens,Aisne,Noircourt,2340,2556
z1562,Nord-Ouest,Picardie,Amiens,Aisne,Nouvion-et-Catillon,2270,2559
z1563,Nord-Ouest,Picardie,Amiens,Aisne,Nouvion-le-Comte,2800,2560
z1564,Nord-Ouest,Picardie,Amiens,Aisne,Nouvion-le-Vineux,2860,2561
z1565,Nord-Ouest,Picardie,Amiens,Aisne,OEuilly,2160,2565
z1566,Nord-Ouest,Picardie,Amiens,Aisne,Orainville,2190,2572
z1567,Nord-Ouest,Picardie,Amiens,Aisne,Orgeval,2860,2573
z1568,Nord-Ouest,Picardie,Amiens,Aisne,Oulches-la-Vallée-Foulon,2160,2578
z1569,Nord-Ouest,Picardie,Amiens,Aisne,Paissy,2160,2582
z1570,Nord-Ouest,Picardie,Amiens,Aisne,Pancy-Courtecon,2860,2583
z1571,Nord-Ouest,Picardie,Amiens,Aisne,Parfondeval,2360,2586
z1572,Nord-Ouest,Picardie,Amiens,Aisne,Parfondru,2840,2587
z1573,Nord-Ouest,Picardie,Amiens,Aisne,Pargnan,2160,2588
z1574,Nord-Ouest,Picardie,Amiens,Aisne,Pargny-les-Bois,2270,2591
z1575,Nord-Ouest,Picardie,Amiens,Aisne,Pignicourt,2190,2601
z1576,Nord-Ouest,Picardie,Amiens,Aisne,Pinon,2320,2602
z1577,Nord-Ouest,Picardie,Amiens,Aisne,Ployart-et-Vaurseine,2860,2609
z1578,Nord-Ouest,Picardie,Amiens,Aisne,Pontavert,2160,2613
z1579,Nord-Ouest,Picardie,Amiens,Aisne,Pouilly-sur-Serre,2270,2617
z1580,Nord-Ouest,Picardie,Amiens,Aisne,Prémontré,2320,2619
z1581,Nord-Ouest,Picardie,Amiens,Aisne,Presles-et-Thierny,2860,2621
z1582,Nord-Ouest,Picardie,Amiens,Aisne,Prouvais,2190,2626
z1583,Nord-Ouest,Picardie,Amiens,Aisne,Proviseux-et-Plesnoy,2190,2627
z1584,Nord-Ouest,Picardie,Amiens,Aisne,Raillimont,2360,2634
z1585,Nord-Ouest,Picardie,Amiens,Aisne,Remies,2270,2638
z1586,Nord-Ouest,Picardie,Amiens,Aisne,Renneval,2340,2641
z1587,Nord-Ouest,Picardie,Amiens,Aisne,Résigny,2360,2642
z1588,Nord-Ouest,Picardie,Amiens,Aisne,Rogécourt,2800,2651
z1589,Nord-Ouest,Picardie,Amiens,Aisne,Roucy,2160,2656
z1590,Nord-Ouest,Picardie,Amiens,Aisne,Rouvroy-sur-Serre,2360,2660
z1591,Nord-Ouest,Picardie,Amiens,Aisne,Royaucourt-et-Chailvet,2000,2661
z1592,Nord-Ouest,Picardie,Amiens,Aisne,Rozoy-sur-Serre,2360,2666
z1593,Nord-Ouest,Picardie,Amiens,Aisne,Sainte-Croix,2820,2675
z1594,Nord-Ouest,Picardie,Amiens,Aisne,Sainte-Geneviève,2340,2678
z1595,Nord-Ouest,Picardie,Amiens,Aisne,Sainte-Preuve,2350,2690
z1596,Nord-Ouest,Picardie,Amiens,Aisne,Saint-Erme-Outre-et-Ramecourt,2820,2676
z1597,Nord-Ouest,Picardie,Amiens,Aisne,Saint-Gobain,2410,2680
z1598,Nord-Ouest,Picardie,Amiens,Aisne,Saint-Nicolas-aux-Bois,2410,2685
z1599,Nord-Ouest,Picardie,Amiens,Aisne,Saint-Thomas,2820,2696
z1600,Nord-Ouest,Picardie,Amiens,Aisne,Samoussy,2840,2697
z1601,Nord-Ouest,Picardie,Amiens,Aisne,Servais,2700,2716
z1602,Nord-Ouest,Picardie,Amiens,Aisne,Sissonne,2150,2720
z1603,Nord-Ouest,Picardie,Amiens,Aisne,Soize,2340,2723
z1604,Nord-Ouest,Picardie,Amiens,Aisne,Suzy,2320,2733
z1605,Nord-Ouest,Picardie,Amiens,Aisne,Travecy,2800,2746
z1606,Nord-Ouest,Picardie,Amiens,Aisne,Trucy,2860,2751
z1607,Nord-Ouest,Picardie,Amiens,Aisne,Urcel,2000,2755
z1608,Nord-Ouest,Picardie,Amiens,Aisne,Variscourt,2190,2761
z1609,Nord-Ouest,Picardie,Amiens,Aisne,Vassogne,2160,2764
z1610,Nord-Ouest,Picardie,Amiens,Aisne,Vaucelles-et-Beffecourt,2000,2765
z1611,Nord-Ouest,Picardie,Amiens,Aisne,Vauxaillon,2320,2768
z1612,Nord-Ouest,Picardie,Amiens,Aisne,Vendresse-Beaulne,2160,2778
z1613,Nord-Ouest,Picardie,Amiens,Aisne,Verneuil-sur-Serre,2000,2787
z1614,Nord-Ouest,Picardie,Amiens,Aisne,Versigny,2800,2788
z1615,Nord-Ouest,Picardie,Amiens,Aisne,Veslud,2840,2791
z1616,Nord-Ouest,Picardie,Amiens,Aisne,Vigneux-Hocquet,2340,2801
z1617,Nord-Ouest,Picardie,Amiens,Aisne,Vincy-Reuil-et-Magny,2340,2819
z1618,Nord-Ouest,Picardie,Amiens,Aisne,Vivaise,2870,2821
z1619,Nord-Ouest,Picardie,Amiens,Aisne,Vorges,2860,2824
z1620,Nord-Ouest,Picardie,Amiens,Aisne,Wissignicourt,2320,2834
z1621,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Afa,20167,20001
z1622,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Ajaccio,20000,20004
z1623,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Alata,20167,20006
z1624,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Ambiegna,20151,20014
z1625,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Appietto,20167,20017
z1626,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Arbori,20160,20019
z1627,Sud-Est,Corse,Ajaccio,Corse-du-Sud,Arro,20151,20022
